"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPRL3",855.924859257768,0.263975814732728,0.0966467840868837,2.73134607867985,0.00630761970357905,0.0458132140824942
"LOC100134368",30.1876962713112,0.927389744406493,0.231797279737658,4.00086552118337,6.31112184652478e-05,0.00244026550825569
"MRPL28",506.118726510686,-0.523887320214572,0.135585782532312,-3.86388093522801,0.00011159963457075,0.00346623643401932
"DECR2",107.257059520332,-0.317337967021498,0.117572970786284,-2.69907245601825,0.00695330358118339,0.0490126103498995
"CAPN15",775.196546270102,0.522890886364867,0.193896872148996,2.69674740272789,0.00700203623458393,0.0492378814849238
"WFIKKN1",98.8736849941033,1.1772787221419,0.28450982619427,4.13791937484093,3.50469472305363e-05,0.00166944785173151
"CCDC78",130.595230695606,0.804679570175813,0.280401040774499,2.86974530462939,0.00410802548900503,0.0354945922288677
"LOC105371038",12.2553644561414,0.839048681314723,0.203253833246114,4.12808293902503,3.65800182228181e-05,0.00172588009786515
"PRR25",16.09244969528,0.640987750512705,0.232863318749243,2.75263512499771,0.00591177440661051,0.0438919901241641
"CCDC154",92.059383379238,1.1215355018391,0.366117408893435,3.0633219688429,0.00218894407900213,0.0238855263598602
"TMEM204",165.366998734276,0.593505305507891,0.203781006348899,2.91246626043123,0.00358586936517786,0.0324908949887354
"RNF151",4.64343132278277,1.5695302616684,0.40466885692001,3.87855461281183,0.00010507893855079,0.00334538999144082
"NOXO1",78.9247213786226,0.846346012632821,0.254854027354256,3.32090499576988,0.000897260742978267,0.0134303531191423
"LOC105371049",65.6393876099138,0.936887707951146,0.299277834989415,3.13049480588592,0.00174512085400489,0.0205108628961808
"DNASE1L2",121.263008743393,1.01195761907659,0.273513311224094,3.69984778637513,0.000215728818065021,0.00520058668950906
"ATP6V0C",3149.03796601822,-0.587432309825428,0.201100263815266,-2.92109169168,0.00348807153768351,0.0319201611157829
"SRRM2",15850.6853692233,0.373848483608057,0.110351888424097,3.3877851022477,0.000704594461286475,0.0114257314605997
"PKMYT1",32.1738262398187,0.918814961949764,0.283446209067984,3.24158493765351,0.00118867006302593,0.016100263820179
"LINC00514",22.4417874279798,1.72396874964694,0.509033203378077,3.3867510767593,0.000707255273085756,0.0114407922379325
"LOC101929613",7.70657288493086,1.87864778941802,0.49961232915266,3.76021102722625,0.000169770083641784,0.00450078057621705
"CLDN9",60.1019043707769,1.32055691331194,0.326559346252073,4.04384969674883,5.25806343595071e-05,0.00220282843650739
"ZNF205",192.958315593927,0.459246385981448,0.1217169181558,3.77306945443364,0.000161251374389597,0.00434030825924116
"CASP16P",13.862203369735,-0.823447068594016,0.280277830649882,-2.93796718307932,0.0033037199224256,0.0309241917726904
"LINC00921",55.2441652549131,0.677887692644792,0.218367671451047,3.10434089506128,0.00190703465351715,0.0217808638006317
"ZNF597",107.040719804226,-0.373956821302443,0.128299700818374,-2.91471312027321,0.00356015636582493,0.0323096374712833
"C16orf90",7.27899712569384,1.43143466257573,0.36640264331982,3.90672580745079,9.35552137064417e-05,0.00310534357589087
"NLRC3",185.950353561878,0.686221658521025,0.191739898020458,3.57891949252945,0.000345017722647355,0.00702472789722799
"TRAP1",1092.71638819818,-0.357631747870544,0.101889395160738,-3.50999971396782,0.000448107176018157,0.00832211040297638
"DNASE1",163.277250904795,0.701098525100842,0.183762936672013,3.81523357102301,0.00013605418102431,0.00391867681857229
"TFAP4",175.481267247544,0.379575016996523,0.104726491678482,3.62444125562656,0.000289586829811522,0.00630599188961003
"C16orf71",67.6702372949698,1.20197478027721,0.252057585999622,4.76865147902755,1.85463192736877e-06,0.000246653599145903
"GLYR1",1695.81217271523,-0.211354970812903,0.0747203380461331,-2.82861368590717,0.00467500933919613,0.0380920991223317
"LOC101927311",6.29288431640455,1.3165712602666,0.435628688123265,3.02223268614042,0.00250917589585089,0.025940630619803
"FOPNL",172.354802633891,-0.308129686397837,0.11249959219827,-2.73894047415556,0.00616375322066808,0.0451101780487203
"ARL6IP1",2968.77631802222,-0.53376186241021,0.172776468624373,-3.08932036092625,0.00200614986416122,0.0224852181607572
"COQ7",231.548008398563,-0.327275164800387,0.0919827377713599,-3.55800634695056,0.000373680286472434,0.00741226081755532
"ERI2",99.9041926370571,-0.666689187334079,0.235911670945031,-2.8260118910752,0.00471315143785577,0.0382143244241203
"LYRM1",171.415437317751,-0.251688723764971,0.0883390685440331,-2.84912132211939,0.00438401593996711,0.0367330485692974
"CRYM-AS1",5.80685720774111,0.839053410616724,0.310449740345865,2.70270289059335,0.00687781943649299,0.0487027137027195
"CRYM",688.20712699665,-1.04995076208767,0.352545193654115,-2.97820189010372,0.0028994492999376,0.0284715001623209
"UQCRC2",1305.65644645864,-0.505907679178666,0.113965896265767,-4.4391146453049,9.03296928025172e-06,0.000715989277029873
"PDZD9",19.1584977129386,0.632439426827329,0.201819457512989,3.13368906358607,0.00172623671323546,0.0203492603863617
"USP31",2352.9597818861,0.37228862661003,0.133057626849686,2.79795029735951,0.00514280257454565,0.0403283639957248
"LINC01567",139.833189942081,0.833362110733872,0.290025058183055,2.87341416619208,0.00406061401272973,0.0352453470329621
"NUPR1",329.005675929006,1.01022813558383,0.312386025436023,3.23390950082922,0.0012210814199305,0.0163524623971151
"CLN3",243.640981554389,0.475984529470861,0.123026954667472,3.86894506783,0.000109307262884898,0.0034303933032224
"TUFM",1106.86825842188,-0.373311039136269,0.0872179776956107,-4.2802074640978,1.86719172742106e-05,0.00115658704765673
"ATP2A1",51.4857086179694,0.766540968024922,0.278871546148473,2.74872420156057,0.00598277032055685,0.0442141980891364
"ALDOA",12249.1935485132,-0.548338400363181,0.176262357239125,-3.11092174728653,0.00186504355781823,0.0214371827968248
"TBX6",26.5967828797993,0.769255681460941,0.243266290046266,3.16219596769712,0.00156584150194738,0.0190360215966805
"GDPD3",42.0150793043811,1.0051273781653,0.277973961945142,3.6159047816272,0.000299300385289631,0.00644036457341529
"SEPHS2",415.934330981053,-0.545988322150814,0.152854025764746,-3.57195905975764,0.000354320810358912,0.00714991973327107
"ZNF768",566.310344812444,0.481722659861528,0.112450078777777,4.28388014572676,1.83661875494513e-05,0.00115658704765673
"ZNF785",378.440314847947,0.427780218509603,0.111871326206822,3.82385936606084,0.000131378870521408,0.00383982846349884
"TMEM265",108.269600039309,0.659320130877768,0.141388783613079,4.66317139188386,3.11373215312796e-06,0.000348752755713774
"HSD3B7",183.526915812153,0.757746546929821,0.275077615537557,2.75466451695472,0.00587523440455302,0.0438177060446453
"PRSS8",17.5574744552945,1.12813469325624,0.243726466736135,4.62869178043595,3.67982982350775e-06,0.000383786883066471
"C16orf58",759.26360699335,-0.47589258742671,0.120045994248021,-3.96425212192828,7.3626406403909e-05,0.00266724107733064
"TGFB1I1",63.2362546652434,0.528195925090264,0.183685031171845,2.87555236112905,0.00403321244360708,0.0350997530885015
"ZNF267",117.104717107309,-0.425195822365418,0.157695648121427,-2.69630663515846,0.00701130914600323,0.0492713766698545
"UBE2MP1",109.486798682024,-0.499965365777826,0.171357619937092,-2.9176722106748,0.00352654854651529,0.0321149292269058
"ORC6",35.6765953828082,-0.593829918070067,0.21285364928327,-2.78985077338179,0.00527323401400583,0.0409071827928112
"VPS35",1307.50041827782,-0.531531954221958,0.16517068086957,-3.21807690943462,0.00129053208589121,0.0169471065699272
"DNAJA2",803.073538059249,-0.529354231801881,0.147890044698727,-3.57937704921418,0.000344414242203765,0.00702448870538359
"ABCC12",33.9812927910967,-1.19714492300395,0.371248454119003,-3.22464621662831,0.00126128429619282,0.0167118195419564
"DKFZP434H168",142.804911304395,0.56053974476369,0.187685724237031,2.98658700357932,0.00282110551319316,0.028059364084174
"NUDT21",992.313008597165,-0.583920049979464,0.162432497159255,-3.59484746089305,0.000324581695188845,0.00676664001824161
"MT1L",46.6585247769176,0.605977939754081,0.201585890073066,3.00605334795229,0.00264662559865497,0.0269615190147591
"NUP93",608.587454823322,-0.345981865281671,0.0971404149172023,-3.56166756726918,0.000368506797154627,0.00732430360322576
"SLC12A3",14.8094462410629,1.27167180294682,0.46559887259106,2.73126048581251,0.00630925823733986,0.0458132140824942
"CIAPIN1",281.940558272253,-0.420805740461077,0.113245724086342,-3.71586427528375,0.00020251027319954,0.00500493149050008
"POLR2C",481.590191659514,-0.410978081397178,0.119609915818732,-3.43598671217202,0.000590399928678608,0.0100407864953732
"CCDC102A",51.7759511049584,1.04303292419479,0.231933349353132,4.49712353615312,6.88789713021636e-06,0.000578349870899861
"ADGRG5",19.6309078740589,-1.47789072017206,0.374524709018055,-3.94604330391675,7.94532501855442e-05,0.00280150463643549
"CFAP20",244.080972544804,-0.435758627388828,0.156402037765777,-2.78614418081563,0.005333914116657,0.0412073458618617
"CCDC113",303.642379590823,-0.674037531860833,0.136526379098646,-4.93704979441237,7.93132256220422e-07,0.000146885128871625
"SLC38A7",354.909754831622,-0.299637274478348,0.104396882223755,-2.8701745501952,0.00410245265969512,0.0354841562219635
"GOT2",1221.44843727748,-0.567036432368988,0.169211842495603,-3.35104460778933,0.000805073327390118,0.0124440975472407
"APOOP5",6.58299875149099,-0.917515464469166,0.293310304009315,-3.12813921613892,0.00175916835620973,0.0205917762714158
"CMTM1",61.1005364327631,0.741512308558813,0.154354423729528,4.80395890601847,1.55558769328261e-06,0.000224443556165534
"RRAD",35.3246720132287,1.10502590603531,0.320762739440956,3.44499460243172,0.000571070795050278,0.00983174532990122
"EXOC3L1",56.7501143003101,-0.532500781467607,0.162805375184593,-3.27078132932555,0.00107250806102717,0.0150907664924816
"TMEM208",133.525093492132,-0.488922036024948,0.114974632593204,-4.25243399346028,2.11459554245716e-05,0.00121457464548786
"HSD11B2",36.0934205329435,1.08599759906604,0.348778888356609,3.11371368887346,0.0018474867247706,0.0212971477242898
"LCAT",137.035559746942,0.743761344583271,0.243567261028801,3.05361788543217,0.00226099869054367,0.0243499728542464
"TERF2",727.535986843663,-0.242577931739545,0.0881127699865298,-2.7530394490677,0.00590447809590512,0.0438871485178004
"MTSS1L",13805.8276433067,0.899580602006144,0.167810715871835,5.36068627877852,8.29063869916363e-08,3.9116022967292e-05
"VAC14-AS1",63.0234102696059,1.00016952578983,0.299486739956636,3.33961205071933,0.000838954984497014,0.0127648866241836
"ZNF23",229.316635639429,-0.255202417266785,0.0949011090426813,-2.68914051522842,0.00716362578869703,0.0498610497466878
"PSMD7",720.671199364399,-0.426641094769363,0.112000312777667,-3.80928485098334,0.000139369320880969,0.00397073603587098
"ZFP1",293.13079759409,-0.389920539398463,0.130172341131716,-2.99541773627562,0.00274069216813879,0.0274714741596286
"GABARAPL2",1136.54621466368,-0.351145575189328,0.130386628409413,-2.69311032483126,0.00707888405986574,0.049505057594853
"TERF2IP",2388.08787646269,-0.471947063917647,0.140396110064469,-3.36153945932641,0.000775092810530043,0.0121893594133726
"KARS",598.452836938043,-0.287636008971081,0.0903005227522494,-3.18531942234981,0.00144594312259614,0.0182734750748502
"MAF",710.49061809786,0.543093679147569,0.133785134663165,4.05944711656444,4.91890462413908e-05,0.00210524868319525
"ATMIN",1030.69099684978,-0.307885106188463,0.113184057638558,-2.72021619132673,0.00652392477081162,0.0469078712838908
"LOC100129617",60.677676335602,0.643886933046067,0.230838073959122,2.78934459122237,0.0052814837212038,0.0409459629966254
"KLHL36",1082.89729290356,0.313321935525876,0.108748650965992,2.88115698670928,0.00396218240263541,0.0346642854263238
"FOXC2",11.4982140422973,0.741754615960372,0.253197270119236,2.92955218518377,0.00339450809380302,0.0314472054169241
"LOC440390",10.6667482165861,1.04383657330918,0.283879438506343,3.67704184142897,0.000235954349428977,0.00553628201973734
"LOC101928708",4.55555618255903,1.32397077920192,0.426743340256559,3.10249898312635,0.00191894207207938,0.0218545243380715
"LOC101928659",9.61039150744093,0.779380526217062,0.26205264073534,2.97413727268712,0.0029381360153006,0.0286808390537915
"ZCCHC14",1414.0376034448,0.346375046461147,0.101069257167981,3.4271058892365,0.000610051131627397,0.0102510130811053
"LOC100289580",52.5397883173765,0.636567481338943,0.212943668810532,2.98937031044268,0.00279553095599153,0.0278640097776055
"CDT1",66.6456351911528,0.493852575379821,0.172019943956153,2.87090301288379,0.00409301083961346,0.0354179488199914
"LOC100129697",20.0173649452976,1.41088392124643,0.387988850287481,3.63640326313767,0.000276471401927268,0.00610084331914337
"LINC00304",18.5675332504085,1.57778792077175,0.348501284014767,4.52735181516545,5.97274563469083e-06,0.000528374676326043
"LOC400558",1.50382371878553,2.69199427308486,0.755299231845,3.56414273917506,0.000365047275959323,0.00729211373025195
"TUBB3",1624.28832328769,-0.892317642063814,0.278052594287766,-3.2091685544222,0.00133119428281378,0.0172637080551295
"MC1R",118.184824073317,1.05648931006526,0.226895246495808,4.65628666259774,3.21963568691597e-06,0.00035502938096328
"LYRM9",296.765395992374,-1.14771111521018,0.222113532118586,-5.16722733758259,2.37592206230465e-07,6.60941996636648e-05
"EFCAB5",54.8440892762844,0.467290275591413,0.163682369969991,2.85486015187271,0.00430557833656175,0.0365549872824797
"GFAP",118363.378218615,0.813173013720961,0.259786246987818,3.1301619048336,0.00174709982337183,0.0205219502667079
"DDX42",1734.98440609344,-0.341204289093792,0.110137472977651,-3.09798545280795,0.00194840992548181,0.0220752950733834
"GRB2",1999.40130340106,-0.255514647033786,0.0935325080021699,-2.73182717422544,0.0062984170502241,0.0458016265200884
"PITPNA",1510.12259469274,-0.36337646408654,0.124615026267857,-2.915992356375,0.00354559187038947,0.0322291048181825
"SRR",68.9587562160898,-0.356096883024168,0.11556142170354,-3.08145121247897,0.00205994230948387,0.022958277168016
"LOC100130950",75.7047095299369,0.698564014951748,0.212750209095195,3.28349390547097,0.00102528861600919,0.014637693958817
"MYBBP1A",1269.48893593267,-0.326221688889056,0.118312487564355,-2.75728873261677,0.0058282862312972,0.0435988372817612
"GAS7",11778.0505962572,-0.626029191060834,0.168628059358742,-3.71248529717707,0.000205233986601272,0.00502364484644163
"PIGL",89.6287739827398,-0.489144204717011,0.181261902807696,-2.69854943118385,0.00696423944243218,0.0490316327505009
"COPS3",314.582054593803,-0.481838458771914,0.16558324881098,-2.90994688310502,0.00361490186336626,0.0326473164693737
"MPRIP",7491.83894055801,0.298291326102212,0.0853483666273961,3.49498576117405,0.000474087046306586,0.00861881551340487
"GID4",336.877929621599,0.264373309995802,0.0817022411102332,3.2358146655868,0.00121296111667064,0.016317731140769
"NLK",1284.000545598,-0.449679693395887,0.141726414387462,-3.17287144629596,0.00150939341954746,0.0186926738606373
"SUZ12P1",573.486316011477,0.391359757981818,0.125295020287917,3.12350608254429,0.00178710171401514,0.0207702097154979
"PSMD11",873.932727696323,-0.290228259178542,0.0890204126504879,-3.26024392088629,0.00111316436553769,0.0154687693320441
"AP2B1",4847.14683104108,-0.409690409475346,0.121923499527732,-3.36022514988721,0.000778789771493975,0.0122286038921748
"PSMD3",1143.55069499533,-0.377425253403964,0.101555452451654,-3.71644499918542,0.000202045598823335,0.00500493149050008
"ATP6V0A1",4523.14508361544,-0.461509971642391,0.140193943326887,-3.29193944253569,0.000994990341686702,0.0144137920151877
"TUBG1",235.879379939344,-0.404618748240191,0.12510035835384,-3.23435323099353,0.00121918565480234,0.0163467342592568
"PLEKHM1",810.818974598126,0.308582804590728,0.106061433300177,2.90947232173803,0.00362039442458828,0.0326692786510206
"NSF",2342.27067317294,-0.911393510260441,0.319007075260486,-2.85696958136819,0.0042770682505426,0.0364065225312509
"EFCAB13",134.03896305218,0.620847427704287,0.175355309228978,3.54051115095459,0.000399352759235933,0.00773203479649895
"KPNB1",2380.93376939093,-0.302654658631877,0.10241862350681,-2.95507446076691,0.00312593596515904,0.0297805514834575
"CEP95",370.85653159277,0.373697586501511,0.130418823378449,2.86536541904781,0.00416528280497536,0.0358485048506512
"BPTF",4502.73285907551,0.363476312850504,0.127500074281077,2.85079294972968,0.00436103570066134,0.0366956617597899
"ARSG",142.211949849472,-0.567156457184112,0.149581899202556,-3.79161155332103,0.000149672891532778,0.00413971041134026
"PRKAR1A",4607.11699851505,-0.594129488575214,0.150618394076268,-3.94460113732434,7.99329129659669e-05,0.00280842305555603
"SRP68",886.504868990787,-0.266645546024036,0.0948711423161557,-2.81060751999219,0.00494480641057446,0.0393045663184691
"JMJD6",705.262697912224,0.903759724622538,0.196051530103337,4.60980704484262,4.03042870339495e-06,0.00040748456727793
"TBC1D16",1572.00066418481,0.348669165548469,0.12448813006234,2.80082257942075,0.00509725347214156,0.0401540585206859
"EIF4A3",392.654716864602,-0.389997602879008,0.121220287127131,-3.2172634805756,0.00129419685976879,0.016969218631837
"GLOD4",380.503700401982,-0.59170447168593,0.145308122772392,-4.07206741369004,4.65976875757718e-05,0.00204647413829334
"LOC101927727",6.98288698738197,1.35219473218528,0.387809215308223,3.48675245148722,0.000488923689989197,0.0087870852791848
"YWHAE",6563.48663325919,-0.38319477765045,0.122036719120188,-3.1399957358167,0.00168950293891993,0.0200451765113974
"MYO1C",523.591337280965,0.473947053001322,0.1464941494272,3.23526266990512,0.00121530871720083,0.0163271576542723
"SERPINF1",450.683372768531,-0.754797203227024,0.199622103641123,-3.78113039317522,0.000156117873064025,0.00424949419318232
"MIR22HG",102.905785923943,-0.757095745478137,0.22471491246374,-3.36913886656411,0.00075403429154361,0.0119919289897497
"SERPINF2",44.5922166569697,1.3865581959621,0.268554654970288,5.16303914417535,2.42972305083929e-07,6.60941996636648e-05
"LOC284009",18.7964092269168,0.693452659464329,0.219008415427493,3.1663288285555,0.00154376172879819,0.0188717966797439
"PAFAH1B1",4940.70535526822,-0.433749494496731,0.134530157909909,-3.22418037141679,0.00126333799323025,0.0167118195419564
"LOC105371592",21.7728766616988,0.645363066915979,0.207179334532213,3.11499729629471,0.00183946595925386,0.0212237844609158
"P2RX5-TAX1BP3",42.7195948183504,0.646929390319454,0.188224478261735,3.43700987402855,0.000588174161110453,0.010038982925551
"CTNS",399.049655808457,0.648269359015291,0.217795555688657,2.9765040749592,0.00291555207618751,0.0285729871126269
"CYB5D2",385.960057486712,-0.407720129672145,0.125417839578982,-3.25089421920222,0.00115042652576115,0.0157545625670235
"GLTPD2",89.5127916948048,-0.572021109822406,0.184557379955851,-3.09942149134996,0.00193898958368933,0.0219811313446155
"SLC25A11",657.626063679718,-0.424128913953846,0.104150489021784,-4.07227001944402,4.65571614471595e-05,0.00204647413829334
"SPAG7",349.44643203765,-0.463314800291511,0.130519847660112,-3.54976510161146,0.000385575028232375,0.00756490570242845
"RPAIN",320.25604508864,-0.24195944864242,0.0813437800738577,-2.9745291947673,0.00293438531469786,0.0286583437141709
"C1QBP",396.891998255765,-0.49981392034397,0.142446517727691,-3.50878300373366,0.000450162023149875,0.0083413221841919
"WSCD1",1001.0091653674,0.693376911288489,0.191009131099317,3.63007206670116,0.000283342098997221,0.00620702644738401
"RNASEK-C17orf49",3.52119178312938,1.36553972287442,0.506496723517787,2.69604848258502,0.00701674530492175,0.0492713766698545
"ALOX12",152.920488427794,0.598361025477926,0.207616076482392,2.882055357253,0.00395090315614711,0.0346267567192442
"CLDN7",9.35709085788759,0.937926289860907,0.323662939312752,2.89784889135731,0.00375731571264945,0.0334901507845378
"MIR324",7.8433082791692,0.910318808170107,0.310192456971344,2.93469034372491,0.00333880701673703,0.0311048650733665
"TNK1",67.2116467055532,0.58394868363224,0.180860885728295,3.22871737181194,0.00124346718117199,0.0165468350743303
"GPS2",420.981267350659,0.377581728824775,0.0893271203950649,4.22695511905962,2.36874891114306e-05,0.00131482152445969
"EIF5A",945.026741166932,-0.383704499354148,0.0825157285429147,-4.65007709596349,3.31810970056082e-06,0.000362700135877419
"SLC35G6",16.9931260161319,1.41531693660354,0.295558441674047,4.78861956568441,1.67932495975025e-06,0.00023430451649066
"POLR2A",4697.58668589377,-0.523759019886382,0.122951926235158,-4.25986835606494,2.04547341095515e-05,0.00120052485650952
"TRAPPC1",395.131769173145,-0.622462971188484,0.0938500781571386,-6.63252480350904,3.29992866130325e-11,2.80032037254635e-07
"ALOX15B",43.5969235266412,1.26355755213256,0.322862484283809,3.91360908634352,9.0926794703733e-05,0.00304359014163712
"ALOX12B",22.0964567418412,-1.33035672049624,0.329190207140099,-4.04130102184376,5.3155472880944e-05,0.00221287573657308
"VAMP2",5417.2700253395,-0.602672764576941,0.184079442492576,-3.2739819092034,0.00106043400109275,0.014977590994764
"CTC1",736.713525647392,0.316174442484264,0.0902431583774405,3.50358352000348,0.000459042679367611,0.00843251419146217
"LOC100128288",67.3769932079729,0.50526676318632,0.166618532697433,3.03247636986365,0.002425560873357,0.0253506931785033
"PIK3R5",120.791767861472,0.707608228724523,0.255287775132873,2.77180616406808,0.00557462210427582,0.0423406330465043
"ZNF18",170.872682864569,-0.405444767115206,0.13739662460433,-2.9509077699892,0.00316841511610208,0.0300858703140085
"ELAC2",775.75604316237,-0.284872045011917,0.083668248426342,-3.40478079044175,0.000662171851784355,0.0108532650247798
"TRIM16",141.688900408428,0.437450558467977,0.14884172749866,2.93903172060346,0.00329239376091425,0.0308911338855477
"TTC19",698.496850911786,-0.373820932768395,0.111871438815693,-3.34152252555061,0.000833202554452185,0.0127201400762901
"FLCN",1614.2856431664,0.816997310196542,0.15699362015093,5.20401599384167,1.95027210617592e-07,6.00991708402614e-05
"ATPAF2",171.394865305582,0.351677873607793,0.0904849943517805,3.88658778316952,0.000101663173549958,0.00329565989232699
"SLC47A2",61.5460920235841,0.994671539821363,0.2287796836274,4.34772670392064,1.37555858188257e-05,0.000944501834119793
"CCDC144CP",330.10963225358,0.886237965094121,0.159488907958256,5.55673730818998,2.74863944084691e-08,1.87817376413181e-05
"FAM106B",18.5493434068738,1.25329036512816,0.219722384810558,5.70397215654078,1.17047204801274e-08,1.02066457389249e-05
"DHRS7B",147.442640111433,-0.607256331514825,0.098673684068259,-6.1541872815324,7.54634671347744e-10,1.6615378497141e-06
"POLDIP2",876.59383759079,-0.253963677274331,0.0819348293951746,-3.09958144965989,0.00193794285769509,0.0219811313446155
"SPAG5",325.494344288976,0.634124134293935,0.217379445230667,2.91713015285806,0.00353268327966188,0.0321560183140927
"SGK494",559.323115938593,0.858704994798827,0.208359444968845,4.12126743247577,3.76793720919656e-05,0.00175270994688824
"PIGS",535.33262559462,-0.335355387177715,0.0758554669010647,-4.42097848550725,9.82549573495459e-06,0.000748853936476385
"ALDOC",7141.52187228146,-0.563630154937746,0.149592339469325,-3.76777418507666,0.000164709590445633,0.00439876717556693
"PROCA1",62.7604141676535,0.570835669076778,0.193595007477135,2.94860738670753,0.00319209217243661,0.030224058104669
"GIT1",4430.99464438024,0.376038263384693,0.130735723180609,2.87632373337778,0.0040233683654534,0.0350448648482745
"CRLF3",312.275668321316,0.515731421125364,0.128935792507657,3.99990887786056,6.33668779046324e-05,0.00244026550825569
"LRRC37B",363.816484705936,0.521997327405451,0.125058015028478,4.17404136221564,2.99243391016895e-05,0.00154020961984176
"SH3GL1P1",155.019183190227,1.05689758327089,0.252718505535185,4.18211393357478,2.88811168349653e-05,0.0015060742400044
"ARGFXP2",41.7875299556637,1.13764214316129,0.252127359738409,4.51217251607136,6.41669623576464e-06,0.000548074364689277
"C17orf102",43.314794192212,-1.1159884818097,0.3379243153264,-3.30248055909138,0.000958337307723781,0.0140565596520018
"HEATR9",39.7474574246453,1.23772957413604,0.34421961738915,3.59575547589071,0.000323451518899901,0.00675717546594364
"CCL5",19.6874087147089,1.08517238659107,0.291427617413712,3.72364292794721,0.00019636860742485,0.00491318222819548
"RDM1",5.9619970783054,1.20519615321699,0.396315803191141,3.04099948453413,0.0023579423446809,0.0249235389300308
"LRRC37A8P",18.3882899805497,1.26508059322271,0.403593010317499,3.13454534861122,0.00172120647734296,0.0203141319565385
"DHRS11",146.43428620201,-0.880463102985843,0.203482332855667,-4.32697566727019,1.51170654083325e-05,0.0010052341212467
"GGNBP2",798.250966100804,-0.319945725691885,0.10678160408936,-2.99626259055015,0.00273310966102709,0.0274641486018828
"LOC440434",119.432217502012,0.43431654700244,0.109501444874271,3.96630882360611,7.2994272807304e-05,0.00265416038891701
"PSMB3",369.981858700788,-0.555351482471241,0.139984270497086,-3.96724203726019,7.27091428762555e-05,0.00265341505568302
"CDK12",1240.4743603173,0.228971246770756,0.0805047393283672,2.84419586574668,0.00445236689025994,0.0370078988131839
"TCAP",56.131722651992,1.05680320245779,0.3285323978212,3.21673968675974,0.00129656181072711,0.0169812748455839
"PGAP3",344.514297625892,-0.354342258978476,0.117703635692786,-3.01046146019934,0.00260851049309403,0.0266815780029318
"GSDMB",181.381800684957,0.819973876861942,0.291493896417077,2.81300530453888,0.00490808414963678,0.039091075365435
"CSF3",27.9229920722065,-1.97023930065013,0.505995369977215,-3.89378918771302,9.86904239289775e-05,0.00323783019963016
"CASC3",2622.93758099712,0.625100091838247,0.146151696263311,4.27706354301937,1.89374760566022e-05,0.00116746245019073
"GJD3",24.7680915075513,-0.854388516657817,0.254812829567943,-3.35300431342686,0.000799394607425059,0.0123901442796314
"KRT19",13.6353773630814,1.34008756140914,0.344971937937652,3.88462774514529,0.000102486795385195,0.00329688041778088
"KRT17",105.197711129267,-1.11567436969965,0.39229977025057,-2.8439332732391,0.00445603787688013,0.0370078988131839
"ACLY",1521.69892259337,-0.564948120877919,0.121339010874194,-4.65594796601454,3.22493381981178e-06,0.00035502938096328
"DNAJC7",753.961813646345,-0.303388774018682,0.110063106814564,-2.75649836534085,0.00584239047244242,0.0436549055814174
"RAB5C",1006.5893358395,-0.452494106366501,0.0961472382541677,-4.70626213069502,2.52300063292534e-06,0.00030300473055787
"KAT2A",1507.26828567341,0.473894147596664,0.144229040933773,3.28570546214936,0.00101727321332072,0.0145968761731813
"DHX58",148.82234136814,-0.530467583393464,0.160764249383968,-3.29966137015015,0.000968015563350521,0.0141456881530054
"PSMC3IP",54.1041905113594,0.568520596869815,0.159067792000063,3.57407737745922,0.000351464991071596,0.00710676557456606
"HSD17B1",10.6091929761858,0.719038540976597,0.216070994192596,3.3277883672608,0.000875383391684173,0.0131913287373487
"TUBG2",805.744424984624,-0.276574361921156,0.102033180283707,-2.71063159211672,0.00671551951374494,0.0478513968660085
"BECN1",484.597935789391,-0.389409912445024,0.121396700760974,-3.20774708047263,0.00133779090845351,0.0173265781973299
"PSME3",808.92207954828,-0.202408605252901,0.0749459305074431,-2.70072843024877,0.00691878067889914,0.0488908388482613
"VPS25",156.806396938843,-0.464520807336773,0.111735786676955,-4.15731451088067,3.22010538684739e-05,0.00160325649109969
"CNTD1",29.0351233333061,0.715313560562196,0.194046971672659,3.68629076968473,0.000227546355076461,0.00540404785166789
"RAMP2-AS1",55.1937564988997,0.678436575123129,0.194039726521073,3.49637977380601,0.000471616962195102,0.0085975728821142
"COA3",300.240307431258,-0.401493929061824,0.114555049192017,-3.50481215706905,0.000456929552309956,0.00841497770313578
"RND2",602.626674246751,0.619985442070827,0.168076951306498,3.68869995113278,0.0002254028486651,0.00536848900137935
"ARL4D",80.5424256476166,-1.11851956009697,0.286695595261711,-3.9014187123312,9.56305748043115e-05,0.00315193358466616
"ETV4",54.9956058676754,0.892062308406175,0.253245063828297,3.5225259474791,0.00042745519600471,0.00807896203050703
"CD300LG",4.28204638970358,-1.45768597632242,0.521855883743077,-2.79327305053453,0.0052177627871818,0.0406587445500569
"G6PC3",395.602577109027,-0.435802650622719,0.129769837061218,-3.35827385232157,0.00078430868781407,0.0122763514673962
"HDAC5",2923.39743533903,0.258974785796876,0.0910137641303013,2.84544638134195,0.00443492252448114,0.0369875525021541
"C17orf53",29.477038228412,0.723386964018287,0.215320763508498,3.35957829719351,0.000780615278250867,0.0122378736976418
"ASB16",69.9602408312737,0.922609099159113,0.263679042771582,3.49898531738203,0.000467032298156473,0.0085418157544408
