"","logFC","logCPM","LR","PValue","FDR"
"FAM193A",-0.330626439954916,6.41183419485826,12.0807665241319,0.000509446480410006,0.0112921604651059
"CSPP1",-0.379214533723233,5.41553485967895,12.0773416936522,0.000510383178149683,0.0113002827466079
"PPT1",0.432349733113898,6.0930533500219,12.0711896390107,0.000512070145252029,0.0113205496391601
"PSMD7",0.427880585793706,5.68859853748139,12.0695860455383,0.000512510793786166,0.0113205496391601
"CD99L2",0.449437907267174,7.57117065609104,12.0667532318811,0.000513290152997724,0.0113205496391601
"NFE2",-1.14000579286895,-0.0271285162156607,12.0656874598958,0.000513583676100369,0.0113205496391601
"IQCE",-0.528981052154026,6.6749490096405,12.0628000517817,0.000514379745601581,0.0113254989320455
"SLC22A18",0.627594520039238,1.8950415384751,12.0570954255585,0.000515956196121501,0.0113476004243548
"ECHS1",0.381044154674491,5.95834996516646,12.0486144123185,0.00051830890958312,0.0113867065990012
"TAF8",-0.327897825235076,4.82147598390537,12.0456618931338,0.000519130505144336,0.0113921263454487
"PGAM1",0.620452532545881,3.89080139638852,12.0382797917439,0.000521190474853997,0.0114165208668312
"ARF1",0.48007631202088,7.94552321885839,12.036219002652,0.000521767008305548,0.0114165208668312
"HCG27",-0.577752987789584,1.69550525459587,12.0346623033398,0.000522202942647437,0.0114165208668312
"SEPHS2",0.54538596860944,4.89778422878915,12.0334358647136,0.000522546650495352,0.0114165208668312
"SNRPB2",0.498815529313337,3.47636144522238,12.0283016638234,0.000523987984430572,0.0114354029729914
"SLC4A1AP",0.456860137982575,5.27891250450814,12.0231586955178,0.0005254358031888,0.0114543849020784
"PFN2",0.832003043328502,7.27664636932902,12.0191305985527,0.000526572589315243,0.0114665521207372
"PSMC3IP",-0.563322877570798,1.9923238792261,12.0045452676234,0.000530709587191062,0.0115323316385475
"ANKRD18DP",1.03418162934491,0.598520420242127,12.0043777583107,0.000530757289783775,0.0115323316385475
"MAPT-AS1",-0.641037634338234,1.43228774147248,11.9994123010542,0.00053217329920252,0.0115504338411798
"SLC25A45",0.568630074448281,2.7854862588906,11.9969354175702,0.000532881062032264,0.0115531412748702
"SPRED3",0.897239414966808,4.08683138721208,11.9910812910095,0.000534557642342857,0.0115753163276157
"IL33",0.975476962466073,3.4224611285845,11.9892884919434,0.000535072151599516,0.0115753163276157
"PEX6",-0.49343285090614,5.937419194757,11.9822390683028,0.00053710009369745,0.0116065163104784
"ZNF852",-0.753570147223785,2.53397047109723,11.978047215277,0.000538309661378731,0.0116199828430076
"VDAC1",0.707367947476402,6.09002739052354,11.9691249480474,0.000540893363357951,0.0116630499328631
"TMX4",0.592496110372373,7.03141618255506,11.9644622934817,0.000542248547484454,0.0116795621923391
"SGCA",-1.03999892049309,1.57847916688076,11.9623873478099,0.000542852724729487,0.0116798801229528
"HTR7P1",0.671595309476423,2.5465745019726,11.9574279039611,0.000544299557443313,0.0116876622999844
"TP53I3",-0.621235231505128,2.73677059202881,11.9571044992567,0.000544394040315179,0.0116876622999844
"HSD17B1",-0.711558633636089,-0.166150799049934,11.9537395001411,0.000545378109707958,0.0116961175562477
"DNM1L",0.5985659703817,6.647638128134,11.9479815332627,0.00054706615241285,0.0117196355418519
"CRY2",0.514667734850041,6.98924219644805,11.9440589562075,0.000548219140108034,0.0117316527865883
"INTS6-AS1",-0.602264989444173,1.42380134053215,11.9234110608056,0.000554328874400532,0.011839805948018
"LEAP2",-0.912030592570507,0.424803730858578,11.9227336286467,0.000554530487861495,0.011839805948018
"USP11",0.657873109588679,8.57223208347686,11.9203954380286,0.000555226935604915,0.011839805948018
"RBMXL3",-0.783069944044594,0.78831233511255,11.9189326840316,0.000555663076890226,0.011839805948018
"RAB2A",0.626122967929698,6.24843996101047,11.9158808762582,0.000556574131494853,0.0118440417286473
"LINC01094",-0.881838324514207,4.16260499810287,11.9142645226109,0.000557057271452327,0.0118440417286473
"PPDPF",0.65461916335054,6.51602868496083,11.9120615351559,0.000557716442449674,0.0118453472921573
"UQCRFS1",0.535255494213529,4.59341871464123,11.9052246360013,0.000559767176593012,0.0118761738451468
"UTP3",0.321538000319307,4.46417617804777,11.9021920012171,0.000560679253942314,0.0118828022418405
"SLC25A43",-0.633735668137304,2.77993543276375,11.8950377302516,0.000562836879774532,0.0119157859077053
"C1orf74",0.462201133533384,1.97767351192701,11.8879563099355,0.000564980790386022,0.0119484091166376
"TFRC",0.583389490263304,6.42866382941146,11.8808667983344,0.000567135410119263,0.0119609383388137
"PARP2",0.509502375138094,4.69829683731895,11.8777704247824,0.000568079050333371,0.0119609383388137
"CXorf56",0.451174533312608,3.79281896784365,11.8754612503869,0.00056878381822901,0.0119609383388137
"ANKMY2",0.605038473502067,4.97500054272334,11.8747404078213,0.000569004002584536,0.0119609383388137
"TAS2R3",-0.53614559999316,2.12133371635074,11.8744105659833,0.000569104782840604,0.0119609383388137
"TRAPPC4",0.501707086998083,3.83349577208997,11.8706544014177,0.000570253717677628,0.0119609383388137
"SSSCA1",0.518015985609299,3.60919324035547,11.8691980946561,0.00057069980224406,0.0119609383388137
"DNAJC10",0.488336921694574,5.7739053380915,11.8682607320627,0.000570987114219998,0.0119609383388137
"OAT",0.648870002706972,6.10045159633432,11.8682003230068,0.000571005635270374,0.0119609383388137
"LINC00664",1.21429424033991,0.961802040330027,11.8599949444772,0.000573526999721374,0.012001067609798
"C8orf46",0.601998088501093,7.13901604310328,11.8533154402768,0.000575587788478214,0.0120251494933776
"RAPGEF3",-0.719006449449375,6.99294838870474,11.8523329336125,0.000575891545681032,0.0120251494933776
"PLEKHA7",-0.62462638035609,4.38943617254506,11.8486804507097,0.000577022187480942,0.0120360754390762
"TBCC",0.521403864380195,4.01143105623252,11.8423762258181,0.000578978962804513,0.0120641925624966
"LOC339666",-1.04155611754039,0.184819499558061,11.8391193851157,0.000579992480551126,0.0120726165909676
"PEF1",0.422659838370472,5.33021889332054,11.8354167936259,0.000581146890578485,0.0120839525537285
"RPP38",-0.444841390191706,3.0295563803132,11.830715637692,0.000582615980953505,0.0121018011305814
"CCDC175",-1.25296665811427,1.74406204032273,11.8272058913024,0.000583715205401816,0.0121117632970787
"NUDT21",0.585989582799834,6.15098629976136,11.8252840067017,0.00058431801130436,0.0121117632970787
"TSFM",0.395757988792902,4.12048043093533,11.8195032465191,0.000586134958615838,0.0121313755862768
"DDIT4",-0.810629669833323,6.82534407003387,11.8180401583897,0.000586595724934851,0.0121313755862768
"RAMP2-AS1",-0.673683440136718,2.02315161708713,11.8164377501527,0.000587100786598681,0.0121313755862768
"RBM17",-0.322028320834356,6.01966919062424,11.8104829972615,0.000588981510786935,0.0121575600184936
"FAM173B",-0.519484843343398,4.13069921619657,11.7895376364769,0.000595645271567337,0.012282317066991
"KREMEN2",0.645154557133004,2.87024736721558,11.7857762500806,0.000596849994465461,0.0122825726647672
"PSMD12",0.54113492670824,5.54255957904045,11.7834402364674,0.000597599427312432,0.0122825726647672
"HP1BP3",-0.3703784857065,7.60780969472962,11.7825038934201,0.000597900088772727,0.0122825726647672
"KLF10",0.605869073409707,3.71724728476191,11.7817664478925,0.000598136991395862,0.0122825726647672
"TCP10L",-0.639760636217285,3.78689295503477,11.7644813178301,0.000603717028703099,0.0123609955085306
"C5orf34",0.598550273474604,1.50524839887517,11.7642331774593,0.000603797515690623,0.0123609955085306
"CIAPIN1",0.42093906602296,4.34049354999725,11.7623071341131,0.000604422617056954,0.0123609955085306
"NBPF10",-0.714003718311034,2.5975976212666,11.7622191648188,0.00060445118327443,0.0123609955085306
"ENY2",0.5283077886356,4.29729996707439,11.7524745743893,0.000607623993297325,0.0124055154564063
"HIST2H2BC",-1.18386338205245,-0.225037902312381,11.7516897087116,0.000607880273928667,0.0124055154564063
"NIPSNAP1",0.537120274871561,5.37150252345357,11.7471427023163,0.000609367148336334,0.0124189572086753
"SLC35A2",0.403133245484774,3.65762501086468,11.7446476156926,0.000610184603499009,0.0124189572086753
"PA2G4",0.387821628202567,5.35403994039117,11.7439325809781,0.000610419071520473,0.0124189572086753
"PDZD11",0.504664277965891,3.77868823766491,11.7417503013045,0.000611135228585613,0.0124207750663103
"TMCC2",-0.447344533536278,7.45542188525484,11.7331228542283,0.00061397480900704,0.0124657016550036
"ASH2L",0.449422522675228,5.37377946438601,11.7274229978048,0.000615858127180685,0.0124911408886514
"TNFRSF21",0.404006176253625,6.28727514993911,11.7220603750653,0.000617635344417124,0.0125042504000985
"IARS",0.48589641516925,6.60219045432584,11.7216652133254,0.00061776650896732,0.0125042504000985
"PNPLA3",0.69470985681334,1.47080592115537,11.7139715444469,0.000620325852384372,0.0125318351553111
"SLC34A2",-1.92297495944826,-0.203061416563179,11.7125002452751,0.000620816506861401,0.0125318351553111
"ATPAF2",-0.348279826785833,3.62577351305339,11.7118707579722,0.000621026550389356,0.0125318351553111
"CEP89",-0.480397498827527,4.14281435874093,11.7074033483881,0.000622519272100038,0.0125491779205843
"TUBA3FP",-0.696317224123147,0.869223056326977,11.7025565120256,0.000624142872374663,0.0125691210965206
"LINC00346",0.886738047613447,0.988486500368034,11.6919776008115,0.00062770148054393,0.0126279518156939
"CPEB2-AS1",-0.660101934090032,0.635341381373517,11.6880899737136,0.000629014370365197,0.0126415301857574
"NUP210L",-1.09790449874868,2.61162864777592,11.67967589562,0.000631865391554856,0.0126707319678846
"RGP1",0.342461596334695,4.40324584055158,11.678237059757,0.000632354230878743,0.0126707319678846
"LOC101926935",-0.833788403861438,3.8506465738922,11.6766738214872,0.000632885768389056,0.0126707319678846
"DNAJC30",0.372277899979411,4.16156749731486,11.6762643788815,0.000633025062989791,0.0126707319678846
"CAPZB",0.377215851426436,6.66676805253617,11.6694301070545,0.000635354696434554,0.0126981000466787
"GTF2H4",-0.411094050938662,4.40720962341171,11.6684954715762,0.000635673962772775,0.0126981000466787
"WDR3",0.440868479838111,4.1588353377817,11.664754855371,0.000636953359409079,0.0127108436757808
"VAC14-AS1",-0.997582158726311,2.20060516661678,11.6614190722636,0.000638096485188275,0.0127208450206145
"ZNF586",-0.473679091950897,3.96062756790782,11.642942069645,0.000644465920990801,0.0128254764049404
"MDH2",0.550599121083544,6.76262912714635,11.6424413890441,0.000644639407515173,0.0128254764049404
"EAF1",0.381781829261963,5.31064875436279,11.6274131214648,0.000649868737123838,0.0129165485404674
"IL1R2",-1.57236490050441,1.13521309684608,11.6179181517324,0.000653194731342803,0.0129696460884659
"CALCOCO1",-0.318917044474667,7.08916184245806,11.6151958183786,0.000654151505414908,0.012975641873175
"CMSS1",0.637844092014039,3.22519939523276,11.611586138388,0.000655422323847952,0.0129845667575624
"NWD1",-0.843766776292802,5.74078378667071,11.6084496661158,0.000656528569997117,0.0129845667575624
"HSPA13",0.590718904775377,5.4979636800103,11.6067855167697,0.000657116287601204,0.0129845667575624
"DGCR8",-0.370407066202219,5.51843018315083,11.6053366792309,0.00065762839752882,0.0129845667575624
"HCG9",-0.929231508975278,-0.42235479405171,11.6031993256156,0.0006583846082242,0.0129845667575624
"FBXO36",0.562431047742058,3.05576379627091,11.6027802501695,0.000658532983011215,0.0129845667575624
"LYVE1",-0.869198888936419,3.35296694731523,11.5965922844829,0.000660727784161461,0.0130148924164448
"ZNF554",0.444868887908189,3.73746822925271,11.5944969058175,0.000661472664508287,0.0130166259383279
"BAAT",1.19016609529902,0.698689679529846,11.590441269303,0.000662916801949623,0.0130229690760773
"SMG9",-0.343664424188364,5.47832709830999,11.5899010723002,0.000663109396334377,0.0130229690760773
"LINC00514",-1.70264542233682,0.769611406717654,11.5819870987897,0.000665937422937646,0.01306556036924
"NOXO1",-0.843204744810282,2.517303610648,11.5680197508619,0.00067095835621847,0.0131510492451288
"DMPK",-0.589996717260416,6.33860136339432,11.5627379272098,0.00067286699646192,0.0131728156099518
"NUDT2",0.539660200212654,3.46045216959892,11.5612701222981,0.000673398375700505,0.0131728156099518
"ANKRD23",-0.721827470045693,4.48641585070807,11.5540781044752,0.000676008185350597,0.0132108266281138
"DYNC1LI1",0.474631689627845,4.97121408756029,11.5501884488663,0.000677423901983975,0.0132250402867008
"LOC102723471",-3.21048286993941,-0.410987190834663,11.5484152301754,0.000678070293262417,0.0132250402867008
"P2RX5-TAX1BP3",-0.643292490386036,1.66459306785016,11.5353187735526,0.00068286367696372,0.0132967009042261
"PSMD14",0.573348938257471,4.89295198091991,11.5347123158951,0.000683086471563492,0.0132967009042261
"BTG1",-0.477864488969203,4.91329194814844,11.5298150041684,0.00068488829166314,0.0133186912537751
"PAK1",0.996046110278657,7.574269548624,11.5183715559706,0.000689117306800931,0.0133877926976149
"PRSS35",1.15137052337121,1.60187638699428,11.5136116217197,0.000690884136425286,0.0134089716429025
"VIPAS39",0.296118875155064,4.42445465662645,11.5102319465571,0.000692141408064608,0.013420229101965
"EGR1",1.48567299284381,5.5581842115259,11.5067895600723,0.000693424384963155,0.0134319624754935
"ZC3H11A",-0.366523874681227,6.65102280050809,11.5014019969616,0.000695437152833294,0.0134528438565639
"SARS",0.491187398477025,7.22573008929563,11.5002717365143,0.000695860161131306,0.0134528438565639
"ATAD1",0.532793525943506,5.39669820892306,11.488448437894,0.000700300728903807,0.0135254963391402
"PLIN4",-0.889331556555217,5.10063279540855,11.4865086500921,0.000701031998777846,0.0135260573565101
"PRSS37",-0.700623592100246,0.766691896466968,11.4847518743754,0.000701694941587221,0.0135260573565101
"ZNF70",-0.486477270028458,4.27603482516842,11.4813459211416,0.000702982028327488,0.0135376986135447
"RHNO1",0.515256046749074,3.14631819857112,11.4790931663805,0.000703834639292037,0.0135409584584573
"PHACTR2-AS1",-0.799132368370453,0.290093113682108,11.4743242863202,0.000705642988390167,0.013562581433501
"LOC102724552",-0.704437736037045,0.699616866196843,11.467543145811,0.000708222467799489,0.0135989694010801
"TFAP4",-0.376132396547684,3.65814922531794,11.4641003781636,0.000709535706549699,0.0136010393169243
"ANGPTL8",-0.946361290613211,-0.125573297719756,11.4636622656495,0.00070970300028763,0.0136010393169243
"CYP4B1",-1.35434122290096,-0.39552354205549,11.438818502293,0.000719255109358596,0.0137707818812077
"CROCCP3",-0.648540563140592,5.67238569908455,11.4296420720691,0.000722816087125579,0.0138256019135912
"SCFD2",0.445105313225746,4.50932703805697,11.4221083154716,0.000725752924825239,0.0138437433405097
"SCG5",0.765508185002697,6.25919044977539,11.4217159634715,0.00072590620282434,0.0138437433405097
"DNAJA2",0.529313857430193,5.84612848090852,11.4210321511735,0.000726173422192892,0.0138437433405097
"ITPA",0.407118296316673,3.75605597132478,11.4200459174945,0.000726558996474067,0.0138437433405097
"PARL",0.48245683622832,3.91817543973828,11.4177207380749,0.000727468858916083,0.0138440987022538
"SYS1",-0.361418377710732,4.6648865966325,11.4163905788602,0.00072798987905173,0.0138440987022538
"CBX4",0.483988793460655,5.3990570656334,11.4146466475327,0.000728673543926662,0.0138440987022538
"OSTF1",0.64610536173942,4.5791337111982,11.4088870580329,0.000730936059854877,0.0138673420476013
"WHAMMP1",-0.593421139690628,1.54122412700062,11.4068716968558,0.000731729421103901,0.0138673420476013
"ISYNA1",-0.676750153442671,4.50533928064982,11.405749277909,0.000732171646434636,0.0138673420476013
"PCDHGB8P",-0.644149641947909,2.77801973831676,11.4036701209447,0.00073299153344141,0.0138673420476013
"FEZF1",-1.16254161239094,-0.837000884713415,11.4026453824611,0.000733395966183191,0.0138673420476013
"HEXDC",-0.545916747475988,4.26577506591245,11.3975475797173,0.000735411265105048,0.013872293067603
"NPNT",-0.806327033875115,3.02645456589268,11.3975213597697,0.000735421645007316,0.013872293067603
"RLIM",0.541420880134152,6.8914938681078,11.3966719846551,0.000735757974063924,0.013872293067603
"HMGCR",0.695947939306396,6.22789511039177,11.3848429454139,0.000740458131863051,0.0139476410085534
"HMBOX1",-0.359830482422765,6.25011597204242,11.3785409408793,0.000742974548665335,0.0139817508607334
"LOC100129940",-1.29163129088661,-1.23583758250411,11.3753429391888,0.000744254827266463,0.0139837006828035
"GMPR2",0.443272706920226,5.22017460061317,11.3747573178347,0.000744489514551763,0.0139837006828035
